CPU_Usage (%),Memory_Usage (MB),Network_Usage (MBps),Disk_IO (MBps),Energy_Consumption (Watts),Service_Latency (ms),Predicted_Workload (%),Workload_Type,Task_Priority,Optimized_Resource_Allocation
93.06729215502266,3126.6581890659563,127.61882519443338,155.99585600293656,463.89408521605156,92.48906638816808,93.82800747512137,High,2,4
82.08835013731341,6088.721394842997,367.2606089614893,75.57167067717117,338.8038339671622,13.652569105746485,61.03654031859121,Medium,1,2
68.10528754312338,4715.957244017006,133.43505003003654,153.16256286270976,229.41252115236222,39.71050347465061,76.5842107209337,High,2,4
70.4351085453851,6065.004810699178,203.69332399582913,2.2967468226831795,168.6151313930077,84.34245484699231,27.836616379271568,Low,0,1
55.586551496231394,11754.519306965545,491.74952205659014,95.93293760565956,457.37822417343745,81.0677160833922,77.34638764979525,High,2,4
90.23816003976671,6350.4704590985375,129.95774832922643,158.98697562640547,57.31928335284947,201.0947406571606,83.70516680220558,High,2,5
49.66328775941254,9325.139456433228,194.42160737615114,126.3788994076293,197.1106102635765,211.5975914516,45.928792735375254,Medium,1,2
39.246593888290505,2098.11875260759,157.53271842795468,95.33856170674703,474.57751270461574,52.38755679016975,59.33586491105671,Medium,1,2
19.67318032384319,13289.240827020012,63.71624330170112,129.28375931466348,344.31485314170834,35.365271558647606,97.3278908183077,High,2,3
75.75850870349522,6382.872266287038,250.04812964410422,181.4822546265841,289.7235820774846,160.36980865874747,85.43931596223709,High,2,3
71.09995388680323,10805.534172177211,195.55842503317112,113.70997832143127,141.59062306419236,202.1327711453807,47.260755801475604,Medium,1,2
39.59195346717214,12025.383757576608,350.49467204556726,160.15745210056113,425.01864841447417,241.11215881991222,68.13451658180536,Medium,1,3
7.267407256330642,3839.738155756909,410.62132800625767,196.1678023198143,141.88957816674923,6.665089762895999,79.50199029623874,High,2,5
80.50975949462097,14553.56136117957,276.6823601028629,141.40807221303777,161.71408918456248,106.3511377895671,7.311237954933605,Low,0,1
6.027618510866627,10292.711321505558,25.776246822795063,115.09182701392365,136.33301429233484,184.82701935312448,60.89476872940069,Medium,1,2
68.33298016661459,7316.725449879514,313.27195455501356,8.45970347794271,121.16725725628487,207.99702822421682,98.5302182742073,High,2,3
92.32313987534513,3406.0240337535006,37.141457710260205,75.52110175266293,478.9906231904613,20.26005742735896,94.98216173350147,High,2,5
44.38951953333831,15468.200486367954,312.0145985635222,113.52310396950854,320.9142182635888,171.7505572687112,84.08183750243221,High,2,4
26.14760644963575,12496.442535977154,345.66467514190236,159.64410776950047,337.02670940454226,75.78998576274766,15.090338847415104,Low,0,2
68.43839090390435,3813.7658597021264,106.90613753258403,88.18285313986767,479.4464595554526,23.27625503661572,99.43393798903442,High,2,3
78.54153278140267,5872.145416422892,411.4796128736678,192.05159687718992,153.7587748065032,124.83013252989348,62.906124548105176,Medium,1,2
54.17872844700626,13363.149824373899,456.4317144712838,55.0869567721113,52.66289236896143,43.74756908501576,26.176283695801597,Low,0,2
92.03317477305316,11553.79587055386,408.4126124157716,149.16887184685297,319.497642306631,185.56684192511275,69.05552551336008,Medium,1,3
9.650184949216499,12666.528293983976,159.50350320392025,84.38725199974137,278.5301839508714,186.6091409263661,86.36973839756972,High,2,5
50.43160384740753,7514.743894323663,297.45507609836085,97.71171041861527,264.94266982923233,211.30660242193983,15.671137280525405,Low,0,1
69.6608552590295,11883.911240656473,458.2594231037016,160.69790473922262,77.84609506078961,97.50432786119929,92.06162361249534,High,2,4
82.63764240342611,6646.428369296038,167.12571584919647,59.9468370686894,254.49568995865303,8.26090032150769,92.41940673480454,High,2,4
21.133005071701103,3865.165017643054,411.8136329100583,20.265599262433483,179.4018042908145,68.63530490174753,6.279118591975195,Low,0,2
77.00031335873133,10553.849897002065,14.642814318231297,104.530861338072,173.5541047509409,119.61386638369284,90.53031655802245,High,2,4
54.743636814669074,16003.29302710406,11.786884364491373,106.230127748946,150.07171108059177,175.03276345693237,94.94770223281485,High,2,4
40.68983137909669,5441.858617986672,382.25871356609406,159.63638667284937,199.63776188955683,98.59994349325164,8.580720713132793,Low,0,2
16.854352572118422,7828.509367597429,383.10931524228937,193.69552204018825,208.9098838145356,136.3318570364488,32.94580073326482,Low,0,1
82.87661830180211,11209.749761620717,396.59882204762397,12.00483657934133,188.94909936289886,133.44457892665065,40.445213147532016,Medium,1,2
19.154588736174382,9106.787709848128,465.71315056519956,118.74620527487866,490.43872207377905,45.42067559278756,38.144594846307065,Medium,1,2
32.880907328818935,13898.885973494029,67.77409279193927,136.5744275326452,469.7289884792692,157.64712751960312,77.10530754066797,High,2,5
31.10409787661932,12602.380237084157,123.67264264200729,197.17446879895581,308.529544786188,112.61667341032246,39.019923626267364,Medium,1,2
83.42726307717689,1437.293219703331,452.82521098316573,188.57545264110541,491.4746772846394,202.9400819048608,95.87498694000053,High,2,3
65.54326947880082,16358.94182483814,96.84573690845319,142.77770217768352,496.03910464363554,174.19974599158047,99.52429940395011,High,2,3
76.7013257472235,12454.131745435385,344.2923411125262,104.8360928376487,210.17286950778612,32.30995061840089,35.09779271709343,Medium,1,2
27.542110891324906,14223.873436220165,269.9268700199995,33.14326053755299,250.33439558288504,124.74581045895928,53.33607155461815,Medium,1,2
61.2386689646299,10847.810086377338,50.76490165723855,77.45113448567906,481.5777996430995,177.11111783107592,57.98205482850071,Medium,1,2
56.45713848293738,14102.95755235821,149.7791943513511,117.4393426863737,323.88178968440894,26.317872822798943,60.043268846870866,Medium,1,3
79.9547339109444,2295.7425780684757,264.98238605607423,145.31487892255498,145.81808727677264,199.16177297637472,40.54985444855347,Medium,1,2
86.54783544331345,6031.294925997457,427.6515571750787,127.44451193834334,360.22130075142513,59.39110608787786,20.769382686088818,Low,0,1
6.094109432964813,14422.553216890508,356.6938599111901,143.1104375637205,142.58578192073938,128.255774891054,10.183251464457129,Low,0,1
65.66179271529134,3712.6715132281133,314.7227491129172,86.40134840582763,202.7109846523306,235.43751543079586,15.103123236734053,Low,0,1
9.665221920775611,1753.8585886621208,253.05611607129325,145.7978308236308,152.4020733929082,144.97688753145957,90.62266757141492,High,2,3
54.39727985696203,13021.023814810516,156.3551520689258,29.60450994792412,160.241097170229,108.89334066746711,31.635625628948173,Low,0,2
30.88694561393104,13772.836262370398,68.43000654643798,33.354676040859594,52.095011705052016,6.664757212789954,12.29818340504923,Low,0,2
32.60989395699271,3093.6160071101026,210.4472569373868,33.4035970200631,446.3189744897533,37.686337579649134,64.23532145671352,Medium,1,2
36.76626531071209,14072.17943872726,23.97406201653336,178.28212645011945,183.19572287410722,146.77265184900696,12.154179369822103,Low,0,2
60.91632041446491,11412.378451718276,113.41738574075679,16.130778598418264,88.86847078525751,125.98713496016586,11.655029268557305,Low,0,1
35.06449691018923,8766.75234801362,221.9168541776033,160.5001661739617,89.14433255648984,94.13814803347368,64.04919805776605,Medium,1,2
70.94291455312523,13689.731059826143,215.11654097923838,47.48060871130069,300.2082244074285,231.18789192155876,61.18254819886041,Medium,1,2
41.40746470164827,7166.324085190625,31.704761188526277,94.21755815855488,496.8142477402717,86.4582216693555,8.940342260246211,Low,0,2
11.151788027896275,3591.0720731777606,298.6394752273927,183.27536249766993,115.26011027158624,136.60193532880612,48.745394271510136,Medium,1,2
75.53838582356966,5033.18168316366,279.34528536808574,117.60150870781384,94.82980142734675,144.33478533341187,46.397989251073284,Medium,1,2
30.71824921334354,8529.963298351493,48.27110897024729,42.81341956023936,247.2367461809408,134.22975556566104,56.93546732174273,Medium,1,3
43.949019163933635,8945.282341308644,472.1498957056153,57.53392200344262,303.49906422835795,122.00842092732432,75.0952474914948,High,2,5
66.68994948997113,13298.17887727526,58.69756168592146,184.16887815526135,182.4711614950732,87.58061532291748,31.86600451840844,Low,0,2
34.92105414338408,13072.350429809852,428.86873410629465,86.00164109688569,186.13494163123988,227.64709009470678,46.11412694046197,Medium,1,3
10.092709053204405,9739.449995951012,10.15176863835291,117.8101111183511,241.01442583202726,115.44679913099047,80.31055501429167,High,2,5
38.652894231153226,12904.62719197684,442.3177365722377,92.52650712845237,191.36552681777272,134.46997249978853,92.64285709375403,High,2,3
90.0003724424873,3555.828330037146,19.66266878011315,76.30917952164147,461.89921260583253,165.83710603840936,89.67568243973841,High,2,5
62.75609575687024,1306.6241740247679,381.32789562713685,45.43254625954798,68.87955708078303,21.575730395725994,50.37494044893396,Medium,1,3
65.43312338004861,14378.31603285796,187.22849753712393,137.55210859643583,155.5565719416236,196.41559465849508,54.48225071519968,Medium,1,2
61.905393827387584,1711.2009250026786,371.72623206679674,143.93016322815197,413.84875830233955,130.56429097107872,55.26501700445514,Medium,1,2
22.90929250634931,4427.438756896725,206.85515065823947,55.7021332298725,425.28115609923054,166.00834928201687,87.52797912221105,High,2,5
42.65004776920521,11548.102368438233,44.74488194260245,158.01315776791125,100.19978553389052,194.1429560263544,84.79425315911007,High,2,4
72.58458185269865,7010.7576660206505,386.0782807437284,171.05250486003422,488.1935525057225,219.1543507372326,34.59559021180778,Low,0,2
14.123560779784324,14420.855330498956,44.913815807468836,184.21434415168645,362.009682454599,101.09400215346808,20.47072049509335,Low,0,1
30.006749848074104,5241.535300879542,461.8390136209968,33.081270369755615,172.66687519261802,203.8003237071525,41.002583341749656,Medium,1,2
29.868719761926826,700.4220143360708,34.97727753791408,61.48081303904001,255.21703916650452,68.41503941364593,32.39860640869311,Low,0,2
43.88170348350554,5284.00632698013,244.86938610804256,172.21031615323542,183.71237880558522,166.78223448455475,95.3241688574164,High,2,4
93.23318668479665,9687.207180661648,364.28687111688987,40.5095003627509,117.51001243448871,30.163288666511654,30.2619895466719,Low,0,2
11.075229201543975,6478.8938944010715,202.6907677480985,1.6902233894555785,181.0301291370118,9.907464518898427,22.21463476405888,Low,0,1
51.68308949425355,9001.500379402964,116.444402550293,174.29463474007528,311.0413718703283,28.461965897596727,90.45051094312548,High,2,3
21.14282138109894,14425.365342149416,381.95457108405327,65.9634389085225,421.6863626759609,83.24870920780657,13.215467413826747,Low,0,1
92.36088908687697,14994.962780744409,394.30440534647596,83.48500750265104,213.58808370030974,12.618180387042747,29.72527488551372,Low,0,1
15.197315425471778,4733.540354190068,462.1205421376399,89.82047111840696,206.5556932465288,159.4703616858793,46.7155634300559,Medium,1,3
41.32409021254321,7847.093591739864,194.32090411122806,169.80664553277848,260.60031548659515,82.55341190365488,61.5352009251698,Medium,1,3
71.40964863511455,9228.013809912312,258.06334990369015,68.24053677409862,340.05001998395585,185.412136590003,36.1289251554641,Medium,1,3
68.40989852247007,15576.312915730257,187.9329369945753,178.56369728543987,388.22731809453916,16.249208386053382,52.142229707495474,Medium,1,2
43.0455773204539,16362.054089777113,135.9700927071704,123.77088847156155,197.05977715976323,58.091883804137055,23.888962710907617,Low,0,1
36.18717511574464,4248.383853612711,378.0061511534282,105.93005808270317,313.8586105213125,104.96083920577615,59.556041421421114,Medium,1,3
40.78511406975835,12050.624518000783,176.42940405830817,65.79728691836502,225.2123785763971,98.74963276204134,43.74259678656765,Medium,1,2
28.784863684277536,6512.109019765274,219.7932265762525,49.49862755995598,372.3799326635237,37.094674844903416,85.67967029050278,High,2,5
23.479964483611983,640.6933009779764,207.80009223577363,125.18763011269239,124.10371423265937,248.563519327506,44.494742671921976,Medium,1,3
48.473572780300096,658.8560361026422,359.20400056690545,89.93193785125865,165.61618927308325,74.6876973042898,47.16246469879477,Medium,1,2
29.16803804608466,7822.103672028123,459.71985679423307,182.19268597646925,241.7271889292374,181.65286073960846,61.25662398752919,Medium,1,3
30.87154984075251,8262.851739204798,336.7104700406149,98.8361045066959,450.23665546461547,58.90654081687096,16.70115038730944,Low,0,2
64.10804571271014,870.2262240136818,241.07547208617396,102.84718842353703,307.9966052078106,220.07354662789058,19.895541787096704,Low,0,1
92.16835985299029,11414.911959041729,391.8105062220529,83.92793294606415,484.42825354163523,100.00078598667464,80.07258598658784,High,2,3
59.32734805034376,5178.421783779096,324.0759488198474,158.0633364012657,96.47495837648773,225.7211098023306,30.97478401825697,Low,0,2
11.928152035846965,9398.62330757859,39.69907498772861,85.54300042374481,257.07893614292067,88.7495553103229,70.04620824820333,High,2,3
11.802525246866029,5288.187529281527,56.87515734523241,54.59905795020123,238.58533852042288,7.117736266743796,14.255562147834201,Low,0,2
90.62808987610094,3164.7558456056436,28.579302596080332,172.54414398440844,320.09277938268576,131.67000561422304,83.07543273021125,High,2,5
31.756171127660025,6974.661579041349,233.83999984109673,119.76881605168282,415.3840739184102,133.57304435701863,98.88167053730092,High,2,5
13.286028747422788,4198.642845954828,414.6681828260928,118.71053373403134,428.6516115123771,34.35937478321571,40.50063979473951,Medium,1,3
58.91401284353434,9000.361105661035,163.4107529821625,122.55361922562139,351.5875739174787,62.56607548772664,53.025359681915184,Medium,1,2
61.12839004612395,3667.8064327070097,198.23848971531604,144.04910989292767,338.69136391049915,196.9564197904306,47.05763808478122,Medium,1,2
63.365433810681935,8581.41966130352,455.64378310026643,63.3005298732008,477.06329392016335,14.00517703402151,89.94783612070724,High,2,3
29.066182507178716,3009.911787998666,420.0826882051609,7.735029795767566,222.65933073729107,124.93403823823675,5.943733581203563,Low,0,1
6.3599615793027535,11161.71058895838,335.8735750674544,162.30803901452492,424.75249138481973,134.9499902363229,67.07863551056442,Medium,1,2
91.85138325090247,12478.498927454282,140.73385322520315,26.652105722445846,464.67667719153235,173.73445486565038,66.97498591633561,Medium,1,3
27.580374112199223,2264.177286014949,67.35032651733732,144.6421277048983,271.1926599193386,14.176785513033122,41.32657578830554,Medium,1,2
65.84236592472928,7936.959883856647,17.868823113255722,17.380744359178422,378.09616037148515,148.48335013716365,25.836696001116383,Low,0,1
68.59668828908386,1636.8756327941535,62.43522957616623,75.68626056366993,219.65893550190773,5.759018961654883,27.76985473442839,Low,0,1
59.900667537153716,10006.351775642663,153.37225737573195,13.542187896476111,121.49555638793183,69.96869998585171,81.04409151531965,High,2,5
33.16166547922834,4708.625016739331,280.37713115395286,104.9205222459172,313.92674666259137,127.4226425525379,11.279794155621108,Low,0,2
29.39866283876592,8886.45537894397,41.36004054866957,130.97401878353344,138.41224288228935,228.2639276692762,58.5632938960641,Medium,1,3
58.79014544324328,8725.14114094747,76.75161137604002,35.11519509445947,255.91960886174107,36.01450492135618,34.14985728293523,Low,0,1
82.94860702505224,15183.352182788,98.72954413089111,74.95389606924202,442.79569099774994,46.47583660580239,30.19854218449044,Low,0,1
90.2060356031056,9227.04890861077,319.67122556182005,186.11765871756768,88.70818440365623,168.96626577403777,53.045078225448414,Medium,1,2
14.531522396338186,9765.351870089105,311.737001500261,89.0354343043839,63.69284104909234,96.84111498648772,90.29684309657787,High,2,4
18.934575133794787,6887.038412132244,279.87520592235495,160.70617022633476,322.9150313218494,157.73824347110357,63.71873230854643,Medium,1,2
90.02626329047717,15575.791461717668,132.74569810101042,185.50976426698162,198.97759696770277,249.37627094789545,79.91800963675574,High,2,4
71.28817055013133,12847.494754625484,191.84864869717867,194.89481917048002,238.07196811666185,246.78355703046924,62.06495902997369,Medium,1,2
84.46944423467957,5041.952767686701,57.377961005494086,179.76608191858247,232.56976489624918,91.65982697613325,71.28299908791037,High,2,5
23.236937072180883,13911.294545440356,120.96569584144689,64.16366050263485,88.97910305430361,128.461711687084,46.07872663536308,Medium,1,2
57.882728399846165,7374.995028857748,449.8755609715644,192.5520043460774,51.60489470581755,226.64908886420136,92.96825534477748,High,2,3
68.10256349757262,13664.604902165203,490.04895575355596,162.66665310746333,454.29045928891895,27.5810772900966,52.68420694172029,Medium,1,2
66.21006969022754,13572.879419954465,327.3531969637444,167.59794114425807,148.00935240668588,115.81445644002753,57.41859357654249,Medium,1,3
41.73365217800283,3509.7476043000247,459.2434130914759,4.019423850195119,241.73554633892974,97.50645033753244,54.87172280921071,Medium,1,3
6.385540252217763,11640.512037320133,324.9435311966983,190.89353380034044,487.36660850198535,77.24627930194433,35.03795691566725,Medium,1,3
57.46334511238368,5125.085208833261,26.266278191680243,155.8399545458994,422.0431618926435,248.5800319209753,26.96765138192264,Low,0,2
27.77913852616479,5233.80365812363,498.41366664334043,153.8255318050721,98.56888486821597,184.71957702323257,12.014321590977726,Low,0,2
45.52288215286013,5215.636676248578,58.486627826402106,17.223421454788664,278.83356422566357,100.24301313626589,73.22662329024212,High,2,3
91.18229135754356,12028.219225271498,344.4944827080798,47.28113967359292,378.5355619227572,208.1103634580277,32.48115000118523,Low,0,2
40.913178587819125,4159.798935331133,133.88973950664712,192.49007136244194,364.2767532496456,124.96819467445393,41.97380650358268,Medium,1,2
80.5821445997984,526.377417025944,202.07074532441047,100.63473788628978,392.3788335820116,218.84198103012537,92.3931754589902,High,2,5
21.9686545174326,11864.239338476353,326.50775055245975,80.17374562921395,255.85459469961586,70.2630621794917,58.812498194128004,Medium,1,3
65.52144482225259,3229.0442541511084,223.87880116077645,168.14822261223583,129.16531819862695,59.78205570983103,14.222416070874134,Low,0,2
92.93062589950492,2170.3445783259517,132.76756887625282,18.380742408674923,259.1925997637177,65.58523690562465,80.96313171826571,High,2,3
14.170379078564311,4281.855866068922,173.87863157037913,83.9714612379408,341.5492621279814,136.92774115063784,29.33240691539827,Low,0,1
5.748794800447281,6541.781090305958,177.3585772923564,75.76445410999463,323.86643897232557,76.37178083300799,57.50705505138734,Medium,1,3
44.02245133693529,8065.585229654642,480.06871320902474,70.62042601904815,81.73492420487335,41.044322615864104,53.448240112079105,Medium,1,3
13.336293474623048,1219.4156861908764,401.320377802491,62.23075648696155,79.22859533698629,248.68384003390435,27.617490023428665,Low,0,2
72.35459147086083,15916.939935461465,234.68889802490605,42.804916401225526,484.3660240198454,225.60614072314547,15.998248305485202,Low,0,1
87.3093797463703,11877.352783875227,107.91225096726842,35.409249795113915,118.31245476789698,160.5780471858045,25.069852617021965,Low,0,2
44.061887543788295,5641.736204827863,407.39789402870144,128.44081726701515,182.50810880527487,223.42800411136676,14.247090958576733,Low,0,1
28.284047793989686,5570.362867633827,87.01941108810301,183.959573400527,395.4355169702745,234.18837068941562,31.184661800449614,Low,0,2
44.09629871059488,7631.267343576187,113.12648639958168,102.2614774047264,234.35468412042871,170.6465315071297,99.74326352005913,High,2,5
70.1103036065001,10451.757826894858,189.34656200167404,60.29693591698221,131.6591839670147,132.07654577937052,43.19876519793134,Medium,1,2
5.8148745422333885,2835.2333129000963,441.37061596747515,32.672879346723036,260.25457203940164,221.09043909259591,87.06939717682597,High,2,5
58.050859053622744,3510.6940040773234,74.57546763071403,166.19852964546624,306.0274868435146,144.11026424366284,57.17188075226083,Medium,1,3
60.196251639864116,14152.94569873412,69.89475449871779,194.32691923816955,253.74497417513405,36.06613299919913,68.32539253670464,Medium,1,2
62.39194222063419,4579.27815196736,252.04774426958033,70.48192489210251,463.52573396244907,94.87972011208892,19.85305712630284,Low,0,2
26.781987198278948,6546.455007862018,145.4411651359006,58.89913468487365,178.11468279477694,114.25063317516738,31.106557405087667,Low,0,2
69.2647451040314,14340.826818280259,288.67669140759835,120.69709764201332,347.59947231485194,234.16540895322092,53.492125187747924,Medium,1,3
13.225233769859877,11037.482348233983,231.3019754947795,155.29046720973173,100.53262463445398,166.50044071492647,88.70862625154986,High,2,3
22.934330282012073,5935.650948911278,223.12996211209625,91.62515790638321,226.52845594881194,219.44300288499323,9.074363409069317,Low,0,1
83.97230419890337,11363.67918974118,64.8667555386267,126.38455682232889,383.4469632132381,190.60996670578436,53.15739615874349,Medium,1,3
71.48508356539097,824.4119945337984,79.11434822242168,143.59326453663508,151.16762326525946,80.91591719805733,9.846160188300843,Low,0,2
6.237099861021073,12188.12029970039,412.32850294895655,192.15786528337966,315.39697054448567,181.0837033007249,48.39815426268184,Medium,1,2
27.35386343328202,8241.918595073752,444.08254141015476,33.8424287734966,119.04666314407714,52.848435301349284,64.74247513660049,Medium,1,2
24.29658346938481,13418.827041698969,124.99493111377261,199.47911627124853,96.21576111261699,104.99572387077959,75.7487031856892,High,2,3
29.37256952332753,15664.008812646665,65.59564574713684,79.03917439300453,285.4547370162692,202.49250500320338,18.160540499759534,Low,0,2
27.280379325189777,15206.115857577788,36.1741692479102,144.9168284025842,353.75494823871287,154.92264466923092,20.824651928828068,Low,0,2
10.627366616856117,14943.854769723168,308.0658307335294,114.91046121662644,101.01517980551756,207.22606395839065,49.65616756072011,Medium,1,3
46.30464649371383,8641.161540582656,360.5230741251007,97.84705478475918,462.9993135678118,67.40237767576258,99.81346350801203,High,2,5
70.94601273075486,6228.175635613225,192.6768947095707,139.9169983775857,151.5975182138601,188.68846394468727,38.82444938739253,Medium,1,2
59.605855224569275,7893.040674125238,343.0411750704134,79.75501619449543,103.988888671685,54.56946855324995,45.61510559947648,Medium,1,3
65.55845017382718,11462.029364589662,359.3498196241678,26.095886286024474,141.21450875759473,138.59952223751176,46.0824405673824,Medium,1,2
12.303426068261523,14542.812714499476,468.3177178844836,98.28978324112671,126.30760543932887,111.21597564133567,12.666578028924068,Low,0,1
90.63416391591085,3797.2866012178974,41.78808253920255,104.8612582657814,90.80359277582704,141.33658515384772,78.54635380254956,High,2,5
80.46426504587224,15085.56181110415,104.22294438322909,41.178528526587904,409.02765565041835,38.205688886926765,29.044644820480208,Low,0,1
77.45812866460965,13450.540641826079,43.57773392252419,187.18825190940277,272.99199863484995,93.50082950068787,71.84837040387738,High,2,5
79.06854245375908,16048.40267290894,435.31702733469416,46.267653682611964,224.83374817040726,168.39143856221256,50.13353848938112,Medium,1,3
88.94394573194852,14483.356145526937,398.3677084164486,82.43629122273545,477.78256714285993,141.8400445498517,63.11907551084148,Medium,1,3
53.982856950232794,4955.165296869943,291.57461460470114,31.831007682099937,216.95377417915586,139.49759093339583,10.127305467024645,Low,0,1
23.02538160808633,2193.7322248527253,50.99507092507975,107.62353259120188,125.13772672123523,130.15337747215733,89.54674001957379,High,2,3
60.5105247067287,2293.4902946504944,143.9230557403226,62.21988401191784,173.31930136696832,236.2518029595252,28.166393094872767,Low,0,2
71.85933443011452,5134.296512474399,155.88272554867328,98.36523147524072,157.5349401148684,233.9695759952349,68.65906181257951,Medium,1,2
71.41256540186228,10260.324067082607,284.7641660475544,45.69876637518218,274.4335758034872,93.2355183355821,80.81181564628537,High,2,4
51.93041217501921,13278.172215814322,136.4415080779906,11.701250461794434,181.17730577955828,91.21427783813017,56.303678141903724,Medium,1,2
11.161284740022026,14784.900872411396,45.75033331734787,156.0661035653688,282.2275274838628,140.95012186039997,37.046732097469295,Medium,1,3
38.4001644587115,10412.213716708462,368.0735279081167,128.57617050797202,351.182041226055,28.42353961410591,97.9008205757023,High,2,3
87.86899476170215,601.3801959371087,156.54930371115154,68.80713178649157,399.78445357096604,79.2366416880414,31.451772760716082,Low,0,1
57.60040187816834,3469.219876902164,231.6633467414173,10.451350711782123,369.5710015702539,61.56255362128732,95.12292202671068,High,2,5
53.44987489301421,2094.854307560656,72.55665114132962,173.24943747672705,142.51582240536243,59.730468742424975,19.841292700049515,Low,0,1
29.196816294397415,6278.686076231327,403.248668663344,34.78920598220019,102.1548736592392,161.43385384434063,41.97610249462264,Medium,1,2
38.1604027924921,8469.442970954815,287.11061969278825,186.21770143800418,294.10257159556295,99.16583191431658,18.15708049399371,Low,0,2
85.58114802378523,1200.8000183989177,451.77695684283276,96.24048034059574,139.5103060436653,46.935271815785036,5.212844942001121,Low,0,1
64.98167427741521,6043.042431828641,252.78106590201335,68.73695527178826,88.22017479718096,222.45510202200109,29.724561337665115,Low,0,2
75.86483240770995,3355.93979565312,471.2985791907611,148.61013590130182,287.19245434073775,219.16642854475958,13.284988087300697,Low,0,2
45.89108807608896,10782.297678860847,447.01542014684975,175.49104180896197,197.05738329850794,216.30341626539763,98.70282469358298,High,2,5
61.722249751054214,7880.931045915925,292.4653296650246,74.77199916549644,390.2670553723267,100.73251085315923,77.35706520542125,High,2,4
27.35452478688868,8373.681692135,467.6077846934331,82.06140668186727,191.38623374678812,18.960701110060835,5.351955650590837,Low,0,2
68.49147472551377,7300.324059667094,168.31348617433062,87.19848565009227,490.4227116751162,31.15179438413683,26.246425558241253,Low,0,2
43.48412003330036,15685.94484484279,189.16465972506356,184.54228923425515,391.33543606731865,72.6317795439683,68.66180292195311,Medium,1,2
44.8290963333271,3920.2759059294517,32.2841961399581,138.8202343113522,75.96194966998796,58.89265100662038,42.862450750651675,Medium,1,2
63.43900921191935,8712.495132241973,298.708444314288,50.28157729208545,278.9927331603243,219.12647693646468,84.0250434892016,High,2,3
89.2652559322034,12194.067670694612,363.74274526517735,37.8149398028939,303.17922554634964,246.65775419536857,52.9617739456945,Medium,1,2
10.760571194775883,9350.234525271777,389.02440321863054,46.8431650215384,362.88621980671894,205.0850472712916,67.09688487458077,Medium,1,3
79.22689136123068,15257.419498097066,83.40998016259063,53.44921394791797,274.00855866519123,183.81298117355118,61.71855277147566,Medium,1,3
31.31447993709738,6511.113740738462,227.63794543312514,46.8065147754663,267.5496192865579,149.21291428219197,65.62604555924526,Medium,1,3
44.95275090557401,7871.462389231881,96.66297392601867,132.04278299128683,215.57237525492576,193.62753329906883,26.85939111358211,Low,0,2
6.972199589750806,1917.0261870881695,334.44240093858195,24.07076862084376,172.15762275462816,237.02316148713575,40.462496724588206,Medium,1,3
32.094147005088175,10178.033890616209,87.39372248666638,78.08433945188418,475.7900953895305,152.32944412723484,9.809779022126682,Low,0,1
50.236811836711745,5086.500363208339,453.0402051384767,125.38566102110292,192.91850133546737,42.88024478485931,60.825468895379835,Medium,1,2
10.055846961269511,3056.4250751911086,123.01097637409254,58.88113481464324,78.5395960611488,45.14528773083632,48.62955389719868,Medium,1,2
49.19861564448486,9154.800680980352,152.78711048123998,13.989602555629947,125.27813268203552,148.04638676650362,77.26803415681186,High,2,4
88.43995659725846,8960.82850036594,426.94409785398983,17.28296064634769,435.77448621858036,86.69979224727793,24.606334139056003,Low,0,2
14.48538962970247,1716.2346895080827,234.64912897140465,26.06738848463258,313.9850566055228,228.01060693501748,46.49715102644117,Medium,1,2
73.7996655267954,11594.075677864272,21.758013442035782,167.33276194876288,400.45124721967954,154.85237178981322,22.17081614045169,Low,0,1
41.87039480383934,10412.512210010336,252.34726308929643,131.914837615389,413.95169576286247,170.74069028872327,63.328026398602,Medium,1,3
63.96563430719042,3512.0823117524037,51.42623433626029,13.839959808431312,420.456397644983,6.426073974721129,85.56287436858794,High,2,5
28.42129381867064,7962.870132108984,492.81891215678223,78.82270695113255,297.7761684850739,127.21789525534264,77.71710860265358,High,2,4
19.354303628722246,11944.965330347704,298.17466952324514,56.438449396566064,129.70426806459722,110.63535674028337,94.69880739993428,High,2,5
19.44163528441038,8915.20407387114,135.70098262937944,116.02998221413124,116.70473850626378,177.93860490804556,97.31394927704115,High,2,3
11.344275107883018,6789.202617185626,286.2216629783327,105.03838398479037,308.2929891688006,98.7464717816746,78.34321742028911,High,2,5
21.708203441111873,5628.156006660737,47.664880657059875,96.74368065057327,214.9314591585544,244.26088281235477,32.24657811112457,Low,0,1
64.77974464900714,10200.17145137442,401.94673909172036,63.58796170415002,301.12170856059527,169.19977948131844,25.829830835455233,Low,0,1
84.35215506591572,15417.53325958014,463.4107463934402,28.422154636754158,274.31502990703916,166.6799916199344,47.51715828214965,Medium,1,3
78.27131170320456,11173.934108058616,438.4777502210182,148.73290019165495,320.9891358638968,230.23858046570575,99.41895098482647,High,2,4
66.66208788870357,1698.3669825155996,177.46122512629577,176.09149699968822,64.4503058314544,248.8251843050947,44.20346197762976,Medium,1,3
14.93886770699924,7823.991899108427,169.62637862525057,188.88603093733064,64.7765062835555,53.46606886921775,23.91149900436553,Low,0,1
31.026870166635486,14651.160615336681,27.192929495987,12.665175152102512,374.71782688182896,203.58062008760837,94.7125733894079,High,2,4
32.88261877902221,2011.307622314851,329.18617576344917,148.2418336061877,136.90725972022392,44.76827635389674,41.662207871622165,Medium,1,2
